Win,Type,Team1,Team2,OT,Year,Month,Day,Team1_Score,Team2_Score,Avg_Win_Ratio,Similarity_Score,Avg_Score_Diff,Regular_Wins_Team1_total,Regular_Losses_Team1_total,Playoff_Wins_Team1_total,Playoff_Losses_Team1_total,GAME_DATE_TIMESTAMP,Date
0,0,1610612742,1610612745,0,2024,4,7,0.0,0.0,0.4849726775956284,0.6438356164383562,-2.991476796019469,212,177,143,200,1712448000,2024-04-07
0,0,1610612742,1610612766,0,2024,4,9,0.0,0.0,0.4849726775956284,0.9178082191780822,0.3363348665329937,212,177,143,200,1712620800,2024-04-09
0,0,1610612742,1610612748,0,2024,4,10,0.0,0.0,0.4849726775956284,0.904109589041096,1.9246674782925053,212,177,143,200,1712707200,2024-04-10
0,0,1610612742,1610612765,0,2024,4,12,0.0,0.0,0.4849726775956284,0.9178082191780822,2.660075873727237,212,177,143,200,1712880000,2024-04-12
0,0,1610612742,1610612760,0,2024,4,14,0.0,0.0,0.4849726775956284,0.5205479452054795,-1.6929719054407286,212,177,143,200,1713052800,2024-04-14
0,0,1610612743,1610612758,0,2024,2,28,0.0,0.0,0.580602883355177,0.9452054794520548,0.9670511140235902,276,146,167,174,1709078400,2024-02-28
0,0,1610612743,1610612748,0,2024,2,29,0.0,0.0,0.580602883355177,0.9315068493150684,4.749977764837567,276,146,167,174,1709164800,2024-02-29
0,0,1610612743,1610612747,0,2024,3,2,0.0,0.0,0.580602883355177,0.8904109589041096,1.460563582610476,276,146,167,174,1709337600,2024-03-02
0,0,1610612743,1610612756,0,2024,3,5,0.0,0.0,0.580602883355177,0.8904109589041096,1.1497887272875147,276,146,167,174,1709596800,2024-03-05
0,0,1610612743,1610612738,0,2024,3,7,0.0,0.0,0.580602883355177,0.9726027397260274,0.6140461879152213,276,146,167,174,1709769600,2024-03-07
0,0,1610612743,1610612762,0,2024,3,9,0.0,0.0,0.580602883355177,0.821917808219178,1.9359293498816896,276,146,167,174,1709942400,2024-03-09
0,0,1610612743,1610612761,0,2024,3,11,0.0,0.0,0.580602883355177,0.8767123287671232,1.6445106132872098,276,146,167,174,1710115200,2024-03-11
0,0,1610612743,1610612748,0,2024,3,13,0.0,0.0,0.580602883355177,0.9315068493150684,4.749977764837567,276,146,167,174,1710288000,2024-03-13
0,0,1610612743,1610612759,0,2024,3,15,0.0,0.0,0.580602883355177,0.8356164383561644,2.1929680892720853,276,146,167,174,1710460800,2024-03-15
0,0,1610612743,1610612742,0,2024,3,17,0.0,0.0,0.580602883355177,0.6438356164383562,2.825310286545061,276,146,167,174,1710633600,2024-03-17
0,0,1610612743,1610612750,0,2024,3,19,0.0,0.0,0.580602883355177,0.7123287671232876,0.413650139997614,276,146,167,174,1710806400,2024-03-19
0,0,1610612743,1610612752,0,2024,3,21,0.0,0.0,0.580602883355177,0.4794520547945206,4.920752412724895,276,146,167,174,1710979200,2024-03-21
0,0,1610612743,1610612757,0,2024,3,23,0.0,0.0,0.580602883355177,0.7945205479452055,1.271246217166066,276,146,167,174,1711152000,2024-03-23
0,0,1610612743,1610612763,0,2024,3,25,0.0,0.0,0.580602883355177,0.4931506849315068,4.044881874234648,276,146,167,174,1711324800,2024-03-25
0,0,1610612743,1610612756,0,2024,3,27,0.0,0.0,0.580602883355177,0.8904109589041096,1.1497887272875147,276,146,167,174,1711497600,2024-03-27
0,0,1610612743,1610612750,0,2024,3,29,0.0,0.0,0.580602883355177,0.7123287671232876,0.413650139997614,276,146,167,174,1711670400,2024-03-29
0,0,1610612743,1610612739,0,2024,3,31,0.0,0.0,0.580602883355177,0.8356164383561644,3.303871451720425,276,146,167,174,1711843200,2024-03-31
0,0,1610612743,1610612759,0,2024,4,2,0.0,0.0,0.580602883355177,0.8356164383561644,2.1929680892720853,276,146,167,174,1712016000,2024-04-02
0,0,1610612743,1610612746,0,2024,4,4,0.0,0.0,0.580602883355177,0.8767123287671232,-0.120186981214502,276,146,167,174,1712188800,2024-04-04
0,0,1610612743,1610612737,0,2024,4,6,0.0,0.0,0.580602883355177,0.904109589041096,0.7532622941478166,276,146,167,174,1712361600,2024-04-06
0,0,1610612743,1610612762,0,2024,4,9,0.0,0.0,0.580602883355177,0.821917808219178,1.9359293498816896,276,146,167,174,1712620800,2024-04-09
0,0,1610612743,1610612750,0,2024,4,10,0.0,0.0,0.580602883355177,0.7123287671232876,0.413650139997614,276,146,167,174,1712707200,2024-04-10
0,0,1610612743,1610612759,0,2024,4,12,0.0,0.0,0.580602883355177,0.8356164383561644,2.1929680892720853,276,146,167,174,1712880000,2024-04-12
0,0,1610612743,1610612763,0,2024,4,14,0.0,0.0,0.580602883355177,0.4931506849315068,4.044881874234648,276,146,167,174,1713052800,2024-04-14
0,0,1610612765,1610612741,0,2024,2,27,0.0,0.0,0.358273381294964,0.8493150684931507,-1.1583227838330146,148,207,101,239,1708992000,2024-02-27
0,0,1610612765,1610612739,0,2024,3,1,0.0,0.0,0.358273381294964,0.904109589041096,-2.181514708551873,148,207,101,239,1709251200,2024-03-01
0,0,1610612765,1610612753,0,2024,3,3,0.0,0.0,0.358273381294964,0.9589041095890412,0.3040155109954696,148,207,101,239,1709424000,2024-03-03
0,0,1610612765,1610612748,0,2024,3,5,0.0,0.0,0.358273381294964,0.9863013698630136,-0.7354083954347317,148,207,101,239,1709596800,2024-03-05
0,0,1610612765,1610612751,0,2024,3,7,0.0,0.0,0.358273381294964,0.9178082191780822,-4.1350945799377,148,207,101,239,1709769600,2024-03-07
0,0,1610612765,1610612742,0,2024,3,9,0.0,0.0,0.358273381294964,0.9178082191780822,-2.660075873727237,148,207,101,239,1709942400,2024-03-09
0,0,1610612765,1610612766,0,2024,3,11,0.0,0.0,0.358273381294964,0.904109589041096,-2.3237410071942435,148,207,101,239,1710115200,2024-03-11
0,0,1610612765,1610612761,0,2024,3,13,0.0,0.0,0.358273381294964,0.9726027397260274,-3.840875546985089,148,207,101,239,1710288000,2024-03-13
0,0,1610612765,1610612748,0,2024,3,15,0.0,0.0,0.358273381294964,0.9863013698630136,-0.7354083954347317,148,207,101,239,1710460800,2024-03-15
0,0,1610612765,1610612748,0,2024,3,17,0.0,0.0,0.358273381294964,0.9863013698630136,-0.7354083954347317,148,207,101,239,1710633600,2024-03-17
0,0,1610612765,1610612738,0,2024,3,18,0.0,0.0,0.358273381294964,0.9178082191780822,-4.871339972357077,148,207,101,239,1710720000,2024-03-18
0,0,1610612765,1610612754,0,2024,3,20,0.0,0.0,0.358273381294964,0.8082191780821918,-4.125470010731746,148,207,101,239,1710892800,2024-03-20
0,0,1610612765,1610612738,0,2024,3,22,0.0,0.0,0.358273381294964,0.9178082191780822,-4.871339972357077,148,207,101,239,1711065600,2024-03-22
0,0,1610612765,1610612740,0,2024,3,24,0.0,0.0,0.358273381294964,0.8767123287671232,-5.481513216393168,148,207,101,239,1711238400,2024-03-24
0,0,1610612765,1610612752,0,2024,3,25,0.0,0.0,0.358273381294964,0.9726027397260274,-0.5646337475474041,148,207,101,239,1711324800,2024-03-25
0,0,1610612765,1610612750,0,2024,3,27,0.0,0.0,0.358273381294964,0.904109589041096,-5.071736020274685,148,207,101,239,1711497600,2024-03-27
0,0,1610612765,1610612764,0,2024,3,29,0.0,0.0,0.358273381294964,0.8082191780821918,-5.098756266197057,148,207,101,239,1711670400,2024-03-29
0,0,1610612765,1610612763,0,2024,4,1,0.0,0.0,0.358273381294964,0.8082191780821918,-1.4405042860376511,148,207,101,239,1711929600,2024-04-01
0,0,1610612765,1610612737,0,2024,4,3,0.0,0.0,0.358273381294964,0.9178082191780822,-4.732123866124482,148,207,101,239,1712102400,2024-04-03
0,0,1610612765,1610612763,0,2024,4,5,0.0,0.0,0.358273381294964,0.8082191780821918,-1.4405042860376511,148,207,101,239,1712275200,2024-04-05
0,0,1610612765,1610612751,0,2024,4,6,0.0,0.0,0.358273381294964,0.9178082191780822,-4.1350945799377,148,207,101,239,1712361600,2024-04-06
0,0,1610612765,1610612755,0,2024,4,9,0.0,0.0,0.358273381294964,0.5616438356164384,-3.86889322978702,148,207,101,239,1712620800,2024-04-09
0,0,1610612765,1610612741,0,2024,4,11,0.0,0.0,0.358273381294964,0.8493150684931507,-1.1583227838330146,148,207,101,239,1712793600,2024-04-11
0,0,1610612765,1610612742,0,2024,4,12,0.0,0.0,0.358273381294964,0.9178082191780822,-2.660075873727237,148,207,101,239,1712880000,2024-04-12
0,0,1610612765,1610612759,0,2024,4,14,0.0,0.0,0.358273381294964,0.6986301369863014,-3.2924180710002133,148,207,101,239,1713052800,2024-04-14
0,0,1610612744,1610612764,0,2024,2,27,0.0,0.0,0.6426799007444168,0.8493150684931507,3.32621472475212,339,137,179,151,1708992000,2024-02-27
0,0,1610612744,1610612752,0,2024,2,29,0.0,0.0,0.6426799007444168,0.4794520547945206,7.860337243401773,339,137,179,151,1709164800,2024-02-29
0,0,1610612744,1610612761,0,2024,3,1,0.0,0.0,0.6426799007444168,0.7945205479452055,4.584095443964088,339,137,179,151,1709251200,2024-03-01
0,0,1610612744,1610612738,0,2024,3,3,0.0,0.0,0.6426799007444168,0.9178082191780822,3.5536310185921,339,137,179,151,1709424000,2024-03-03
0,0,1610612744,1610612749,0,2024,3,6,0.0,0.0,0.6426799007444168,0.8493150684931507,1.825981721821151,339,137,179,151,1709683200,2024-03-06
0,0,1610612744,1610612741,0,2024,3,7,0.0,0.0,0.6426799007444168,0.8767123287671232,7.266648207116162,339,137,179,151,1709769600,2024-03-07
0,0,1610612744,1610612759,0,2024,3,9,0.0,0.0,0.6426799007444168,0.9178082191780822,5.132552919948964,339,137,179,151,1709942400,2024-03-09
0,0,1610612744,1610612759,0,2024,3,11,0.0,0.0,0.6426799007444168,0.9178082191780822,5.132552919948964,339,137,179,151,1710115200,2024-03-11
0,0,1610612744,1610612742,0,2024,3,13,0.0,0.0,0.6426799007444168,0.863013698630137,5.76489511722194,339,137,179,151,1710288000,2024-03-13
0,0,1610612744,1610612747,0,2024,3,16,0.0,0.0,0.6426799007444168,0.7534246575342466,4.400148413287354,339,137,179,151,1710547200,2024-03-16
0,0,1610612744,1610612752,0,2024,3,18,0.0,0.0,0.6426799007444168,0.4794520547945206,7.860337243401773,339,137,179,151,1710720000,2024-03-18
0,0,1610612744,1610612763,0,2024,3,20,0.0,0.0,0.6426799007444168,0.726027397260274,6.984466704911526,339,137,179,151,1710892800,2024-03-20
0,0,1610612744,1610612754,0,2024,3,22,0.0,0.0,0.6426799007444168,0.6986301369863014,4.299500980217431,339,137,179,151,1711065600,2024-03-22
0,0,1610612744,1610612750,0,2024,3,24,0.0,0.0,0.6426799007444168,0.9589041095890412,3.3532349706744924,339,137,179,151,1711238400,2024-03-24
0,0,1610612744,1610612748,0,2024,3,26,0.0,0.0,0.6426799007444168,0.8356164383561644,7.689562595514445,339,137,179,151,1711411200,2024-03-26
0,0,1610612744,1610612753,0,2024,3,27,0.0,0.0,0.6426799007444168,0.9178082191780822,8.728986501944647,339,137,179,151,1711497600,2024-03-27
0,0,1610612744,1610612766,0,2024,3,29,0.0,0.0,0.6426799007444168,0.821917808219178,6.1012299837549335,339,137,179,151,1711670400,2024-03-29
0,0,1610612744,1610612759,0,2024,3,31,0.0,0.0,0.6426799007444168,0.9178082191780822,5.132552919948964,339,137,179,151,1711843200,2024-03-31
0,0,1610612744,1610612742,0,2024,4,2,0.0,0.0,0.6426799007444168,0.863013698630137,5.76489511722194,339,137,179,151,1712016000,2024-04-02
0,0,1610612744,1610612745,0,2024,4,4,0.0,0.0,0.6426799007444168,0.9315068493150684,2.7734183212024703,339,137,179,151,1712188800,2024-04-04
0,0,1610612744,1610612742,0,2024,4,5,0.0,0.0,0.6426799007444168,0.863013698630137,5.76489511722194,339,137,179,151,1712275200,2024-04-05
0,0,1610612744,1610612762,0,2024,4,7,0.0,0.0,0.6426799007444168,0.9589041095890412,4.875514180558568,339,137,179,151,1712448000,2024-04-07
0,0,1610612744,1610612747,0,2024,4,9,0.0,0.0,0.6426799007444168,0.7534246575342466,4.400148413287354,339,137,179,151,1712620800,2024-04-09
0,0,1610612744,1610612757,0,2024,4,11,0.0,0.0,0.6426799007444168,0.726027397260274,4.2108310478429445,339,137,179,151,1712793600,2024-04-11
0,0,1610612744,1610612740,0,2024,4,12,0.0,0.0,0.6426799007444168,0.5068493150684932,2.943457774556009,339,137,179,151,1712880000,2024-04-12
0,0,1610612744,1610612762,0,2024,4,14,0.0,0.0,0.6426799007444168,0.9589041095890412,4.875514180558568,339,137,179,151,1713052800,2024-04-14
0,0,1610612745,1610612760,0,2024,2,27,0.0,0.0,0.4953271028037383,0.821917808219178,1.2985048905787409,234,177,137,201,1708992000,2024-02-27
0,0,1610612745,1610612756,0,2024,2,29,0.0,0.0,0.4953271028037383,0.9452054794520548,1.3159552367619227,234,177,137,201,1709164800,2024-02-29
0,0,1610612745,1610612756,0,2024,3,2,0.0,0.0,0.4953271028037383,0.9452054794520548,1.3159552367619227,234,177,137,201,1709337600,2024-03-02
0,0,1610612745,1610612759,0,2024,3,5,0.0,0.0,0.4953271028037383,0.8493150684931507,2.3591345987464933,234,177,137,201,1709596800,2024-03-05
0,0,1610612745,1610612746,0,2024,3,6,0.0,0.0,0.4953271028037383,0.9178082191780822,0.045979528259906,234,177,137,201,1709683200,2024-03-06
0,0,1610612745,1610612757,0,2024,3,8,0.0,0.0,0.4953271028037383,0.9178082191780822,1.437412726640474,234,177,137,201,1709856000,2024-03-08
0,0,1610612745,1610612758,0,2024,3,10,0.0,0.0,0.4953271028037383,0.6575342465753424,1.1332176234979985,234,177,137,201,1710028800,2024-03-10
0,0,1610612745,1610612759,0,2024,3,12,0.0,0.0,0.4953271028037383,0.8493150684931507,2.3591345987464933,234,177,137,201,1710201600,2024-03-12
0,0,1610612745,1610612764,0,2024,3,14,0.0,0.0,0.4953271028037383,0.9315068493150684,0.5527964035496495,234,177,137,201,1710374400,2024-03-14
0,0,1610612745,1610612739,0,2024,3,16,0.0,0.0,0.4953271028037383,0.9315068493150684,3.470037961194833,234,177,137,201,1710547200,2024-03-16
0,0,1610612745,1610612764,0,2024,3,19,0.0,0.0,0.4953271028037383,0.9315068493150684,0.5527964035496495,234,177,137,201,1710806400,2024-03-19
0,0,1610612745,1610612741,0,2024,3,21,0.0,0.0,0.4953271028037383,0.9315068493150684,4.493229885913692,234,177,137,201,1710979200,2024-03-21
0,0,1610612745,1610612762,0,2024,3,23,0.0,0.0,0.4953271028037383,0.9863013698630136,2.1020958593560977,234,177,137,201,1711152000,2024-03-23
0,0,1610612745,1610612757,0,2024,3,25,0.0,0.0,0.4953271028037383,0.9178082191780822,1.437412726640474,234,177,137,201,1711324800,2024-03-25
0,0,1610612745,1610612760,0,2024,3,27,0.0,0.0,0.4953271028037383,0.821917808219178,1.2985048905787409,234,177,137,201,1711497600,2024-03-27
0,0,1610612745,1610612762,0,2024,3,29,0.0,0.0,0.4953271028037383,0.9863013698630136,2.1020958593560977,234,177,137,201,1711670400,2024-03-29
0,0,1610612745,1610612742,0,2024,3,31,0.0,0.0,0.4953271028037383,0.6438356164383562,2.991476796019469,234,177,137,201,1711843200,2024-03-31
0,0,1610612745,1610612750,0,2024,4,2,0.0,0.0,0.4953271028037383,0.7123287671232876,0.579816649472022,234,177,137,201,1712016000,2024-04-02
0,0,1610612745,1610612744,0,2024,4,4,0.0,0.0,0.4953271028037383,0.9315068493150684,-2.7734183212024703,234,177,137,201,1712188800,2024-04-04
0,0,1610612745,1610612748,0,2024,4,5,0.0,0.0,0.4953271028037383,0.904109589041096,4.916144274311975,234,177,137,201,1712275200,2024-04-05
0,0,1610612745,1610612742,0,2024,4,7,0.0,0.0,0.4953271028037383,0.6438356164383562,2.991476796019469,234,177,137,201,1712448000,2024-04-07
0,0,1610612745,1610612753,0,2024,4,9,0.0,0.0,0.4953271028037383,0.589041095890411,5.955568180742176,234,177,137,201,1712620800,2024-04-09
0,0,1610612745,1610612762,0,2024,4,11,0.0,0.0,0.4953271028037383,0.9863013698630136,2.1020958593560977,234,177,137,201,1712793600,2024-04-11
0,0,1610612745,1610612757,0,2024,4,12,0.0,0.0,0.4953271028037383,0.9178082191780822,1.437412726640474,234,177,137,201,1712880000,2024-04-12
0,0,1610612745,1610612746,0,2024,4,14,0.0,0.0,0.4953271028037383,0.9178082191780822,0.045979528259906,234,177,137,201,1713052800,2024-04-14
0,0,1610612754,1610612740,0,2024,2,28,0.0,0.0,0.5,0.726027397260274,-1.3560432056614218,234,151,128,211,1709078400,2024-02-28
0,0,1610612754,1610612740,0,2024,3,1,0.0,0.0,0.5,0.726027397260274,-1.3560432056614218,234,151,128,211,1709251200,2024-03-01
0,0,1610612754,1610612759,0,2024,3,3,0.0,0.0,0.5,0.4383561643835616,0.8330519397315328,234,151,128,211,1709424000,2024-03-03
0,0,1610612754,1610612742,0,2024,3,5,0.0,0.0,0.5,0.6986301369863014,1.465394137004509,234,151,128,211,1709596800,2024-03-05
0,0,1610612754,1610612750,0,2024,3,7,0.0,0.0,0.5,0.7534246575342466,-0.9462660095429384,234,151,128,211,1709769600,2024-03-07
0,0,1610612754,1610612753,0,2024,3,10,0.0,0.0,0.5,0.904109589041096,4.429485521727216,234,151,128,211,1710028800,2024-03-10
0,0,1610612754,1610612760,0,2024,3,12,0.0,0.0,0.5,0.9452054794520548,-0.2275777684362196,234,151,128,211,1710201600,2024-03-12
0,0,1610612754,1610612741,0,2024,3,13,0.0,0.0,0.5,0.7808219178082192,2.967147226898732,234,151,128,211,1710288000,2024-03-13
0,0,1610612754,1610612751,0,2024,3,16,0.0,0.0,0.5,0.9589041095890412,-0.009624569205954,234,151,128,211,1710547200,2024-03-16
0,0,1610612754,1610612739,0,2024,3,18,0.0,0.0,0.5,0.9315068493150684,1.943955302179873,234,151,128,211,1710720000,2024-03-18
0,0,1610612754,1610612765,0,2024,3,20,0.0,0.0,0.5,0.8082191780821918,4.125470010731746,234,151,128,211,1710892800,2024-03-20
0,0,1610612754,1610612744,0,2024,3,22,0.0,0.0,0.5,0.6986301369863014,-4.299500980217431,234,151,128,211,1711065600,2024-03-22
0,0,1610612754,1610612747,0,2024,3,24,0.0,0.0,0.5,0.9863013698630136,0.1006474330699234,234,151,128,211,1711238400,2024-03-24
0,0,1610612754,1610612746,0,2024,3,25,0.0,0.0,0.5,0.6712328767123288,-1.4801031307550545,234,151,128,211,1711324800,2024-03-25
0,0,1610612754,1610612741,0,2024,3,27,0.0,0.0,0.5,0.7808219178082192,2.967147226898732,234,151,128,211,1711497600,2024-03-27
0,0,1610612754,1610612747,0,2024,3,29,0.0,0.0,0.5,0.9863013698630136,0.1006474330699234,234,151,128,211,1711670400,2024-03-29
0,0,1610612754,1610612751,0,2024,4,1,0.0,0.0,0.5,0.9589041095890412,-0.009624569205954,234,151,128,211,1711929600,2024-04-01
0,0,1610612754,1610612751,0,2024,4,3,0.0,0.0,0.5,0.9589041095890412,-0.009624569205954,234,151,128,211,1712102400,2024-04-03
0,0,1610612754,1610612760,0,2024,4,5,0.0,0.0,0.5,0.9452054794520548,-0.2275777684362196,234,151,128,211,1712275200,2024-04-05
0,0,1610612754,1610612748,0,2024,4,7,0.0,0.0,0.5,0.7945205479452055,3.3900616152970144,234,151,128,211,1712448000,2024-04-07
0,0,1610612754,1610612761,0,2024,4,9,0.0,0.0,0.5,0.8904109589041096,0.2845944637466573,234,151,128,211,1712620800,2024-04-09
0,0,1610612754,1610612739,0,2024,4,12,0.0,0.0,0.5,0.9315068493150684,1.943955302179873,234,151,128,211,1712880000,2024-04-12
0,0,1610612754,1610612737,0,2024,4,14,0.0,0.0,0.5,0.7534246575342466,-0.6066538553927359,234,151,128,211,1713052800,2024-04-14
0,0,1610612746,1610612747,0,2024,2,28,0.0,0.0,0.584,0.8493150684931507,1.580750563824978,279,133,159,179,1709078400,2024-02-28
0,0,1610612746,1610612764,0,2024,3,1,0.0,0.0,0.584,0.7808219178082192,0.5068168752897435,279,133,159,179,1709251200,2024-03-01
0,0,1610612746,1610612750,0,2024,3,3,0.0,0.0,0.584,0.7123287671232876,0.533837121212116,279,133,159,179,1709424000,2024-03-03
0,0,1610612746,1610612749,0,2024,3,4,0.0,0.0,0.584,0.821917808219178,-0.9934161276412254,279,133,159,179,1709510400,2024-03-04
0,0,1610612746,1610612745,0,2024,3,6,0.0,0.0,0.584,0.9178082191780822,-0.045979528259906,279,133,159,179,1709683200,2024-03-06
0,0,1610612746,1610612741,0,2024,3,9,0.0,0.0,0.584,0.8356164383561644,4.447250357653786,279,133,159,179,1709942400,2024-03-09
0,0,1610612746,1610612749,0,2024,3,10,0.0,0.0,0.584,0.821917808219178,-0.9934161276412254,279,133,159,179,1710028800,2024-03-10
0,0,1610612746,1610612750,0,2024,3,12,0.0,0.0,0.584,0.7123287671232876,0.533837121212116,279,133,159,179,1710201600,2024-03-12
0,0,1610612746,1610612741,0,2024,3,14,0.0,0.0,0.584,0.8356164383561644,4.447250357653786,279,133,159,179,1710374400,2024-03-14
0,0,1610612746,1610612740,0,2024,3,15,0.0,0.0,0.584,0.8493150684931507,0.1240599250936327,279,133,159,179,1710460800,2024-03-15
0,0,1610612746,1610612737,0,2024,3,17,0.0,0.0,0.584,0.9315068493150684,0.8734492753623186,279,133,159,179,1710633600,2024-03-17
0,0,1610612746,1610612757,0,2024,3,20,0.0,0.0,0.584,0.9315068493150684,1.391433198380568,279,133,159,179,1710892800,2024-03-20
0,0,1610612746,1610612757,0,2024,3,22,0.0,0.0,0.584,0.9315068493150684,1.391433198380568,279,133,159,179,1711065600,2024-03-22
0,0,1610612746,1610612755,0,2024,3,24,0.0,0.0,0.584,0.863013698630137,1.736679911699781,279,133,159,179,1711238400,2024-03-24
0,0,1610612746,1610612754,0,2024,3,25,0.0,0.0,0.584,0.6712328767123288,1.4801031307550545,279,133,159,179,1711324800,2024-03-25
0,0,1610612746,1610612755,0,2024,3,27,0.0,0.0,0.584,0.863013698630137,1.736679911699781,279,133,159,179,1711497600,2024-03-27
0,0,1610612746,1610612753,0,2024,3,29,0.0,0.0,0.584,0.7808219178082192,5.90958865248227,279,133,159,179,1711670400,2024-03-29
0,0,1610612746,1610612766,0,2024,3,31,0.0,0.0,0.584,0.8767123287671232,3.281832134292557,279,133,159,179,1711843200,2024-03-31
0,0,1610612746,1610612758,0,2024,4,2,0.0,0.0,0.584,0.7808219178082192,1.0872380952380922,279,133,159,179,1712016000,2024-04-02
0,0,1610612746,1610612743,0,2024,4,4,0.0,0.0,0.584,0.8767123287671232,0.120186981214502,279,133,159,179,1712188800,2024-04-04
0,0,1610612746,1610612762,0,2024,4,5,0.0,0.0,0.584,0.8082191780821918,2.056116331096192,279,133,159,179,1712275200,2024-04-05
0,0,1610612746,1610612739,0,2024,4,7,0.0,0.0,0.584,0.863013698630137,3.4240584329349275,279,133,159,179,1712448000,2024-04-07
0,0,1610612746,1610612756,0,2024,4,9,0.0,0.0,0.584,0.6301369863013699,1.269975708502017,279,133,159,179,1712620800,2024-04-09
0,0,1610612746,1610612756,0,2024,4,10,0.0,0.0,0.584,0.6301369863013699,1.269975708502017,279,133,159,179,1712707200,2024-04-10
0,0,1610612746,1610612762,0,2024,4,12,0.0,0.0,0.584,0.8082191780821918,2.056116331096192,279,133,159,179,1712880000,2024-04-12
0,0,1610612746,1610612745,0,2024,4,14,0.0,0.0,0.584,0.9178082191780822,-0.045979528259906,279,133,159,179,1713052800,2024-04-14
0,0,1610612747,1610612746,0,2024,2,28,0.0,0.0,0.4654939106901218,0.8493150684931507,-1.580750563824978,233,160,111,235,1709078400,2024-02-28
0,0,1610612747,1610612764,0,2024,2,29,0.0,0.0,0.4654939106901218,0.9726027397260274,-1.0739336885352344,233,160,111,235,1709164800,2024-02-29
0,0,1610612747,1610612743,0,2024,3,2,0.0,0.0,0.4654939106901218,0.8904109589041096,-1.460563582610476,233,160,111,235,1709337600,2024-03-02
0,0,1610612747,1610612760,0,2024,3,4,0.0,0.0,0.4654939106901218,0.904109589041096,-0.3282252015061431,233,160,111,235,1709510400,2024-03-04
0,0,1610612747,1610612758,0,2024,3,6,0.0,0.0,0.4654939106901218,0.7945205479452055,-0.4935124685868857,233,160,111,235,1709683200,2024-03-06
0,0,1610612747,1610612749,0,2024,3,8,0.0,0.0,0.4654939106901218,0.8767123287671232,-2.574166691466204,233,160,111,235,1709856000,2024-03-08
0,0,1610612747,1610612750,0,2024,3,10,0.0,0.0,0.4654939106901218,0.9726027397260274,-1.046913442612862,233,160,111,235,1710028800,2024-03-10
0,0,1610612747,1610612758,0,2024,3,13,0.0,0.0,0.4654939106901218,0.7945205479452055,-0.4935124685868857,233,160,111,235,1710288000,2024-03-13
0,0,1610612747,1610612744,0,2024,3,16,0.0,0.0,0.4654939106901218,0.7534246575342466,-4.400148413287354,233,160,111,235,1710547200,2024-03-16
0,0,1610612747,1610612737,0,2024,3,18,0.0,0.0,0.4654939106901218,0.7808219178082192,-0.7073012884626593,233,160,111,235,1710720000,2024-03-18
0,0,1610612747,1610612755,0,2024,3,22,0.0,0.0,0.4654939106901218,0.3972602739726028,0.1559293478748031,233,160,111,235,1711065600,2024-03-22
0,0,1610612747,1610612754,0,2024,3,24,0.0,0.0,0.4654939106901218,0.9863013698630136,-0.1006474330699234,233,160,111,235,1711238400,2024-03-24
0,0,1610612747,1610612749,0,2024,3,26,0.0,0.0,0.4654939106901218,0.8767123287671232,-2.574166691466204,233,160,111,235,1711411200,2024-03-26
0,0,1610612747,1610612763,0,2024,3,27,0.0,0.0,0.4654939106901218,0.8082191780821918,2.584318291624172,233,160,111,235,1711497600,2024-03-27
0,0,1610612747,1610612754,0,2024,3,29,0.0,0.0,0.4654939106901218,0.9863013698630136,-0.1006474330699234,233,160,111,235,1711670400,2024-03-29
0,0,1610612747,1610612751,0,2024,3,31,0.0,0.0,0.4654939106901218,0.7534246575342466,-0.1102720022758774,233,160,111,235,1711843200,2024-03-31
0,0,1610612747,1610612761,0,2024,4,2,0.0,0.0,0.4654939106901218,0.9863013698630136,0.1839470306767339,233,160,111,235,1712016000,2024-04-02
0,0,1610612747,1610612764,0,2024,4,3,0.0,0.0,0.4654939106901218,0.9726027397260274,-1.0739336885352344,233,160,111,235,1712102400,2024-04-03
0,0,1610612747,1610612739,0,2024,4,6,0.0,0.0,0.4654939106901218,0.9178082191780822,1.8433078691099496,233,160,111,235,1712361600,2024-04-06
0,0,1610612747,1610612750,0,2024,4,7,0.0,0.0,0.4654939106901218,0.9726027397260274,-1.046913442612862,233,160,111,235,1712448000,2024-04-07
0,0,1610612747,1610612744,0,2024,4,9,0.0,0.0,0.4654939106901218,0.7534246575342466,-4.400148413287354,233,160,111,235,1712620800,2024-04-09
0,0,1610612747,1610612763,0,2024,4,12,0.0,0.0,0.4654939106901218,0.8082191780821918,2.584318291624172,233,160,111,235,1712880000,2024-04-12
0,0,1610612747,1610612740,0,2024,4,14,0.0,0.0,0.4654939106901218,0.7671232876712328,-1.4566906387313452,233,160,111,235,1713052800,2024-04-14
0,0,1610612763,1610612750,0,2024,2,28,0.0,0.0,0.481532147742818,0.7945205479452055,-3.6312317342370335,218,177,134,202,1709078400,2024-02-28
0,0,1610612763,1610612757,0,2024,3,1,0.0,0.0,0.481532147742818,0.8356164383561644,-2.7736356570685814,218,177,134,202,1709251200,2024-03-01
0,0,1610612763,1610612757,0,2024,3,2,0.0,0.0,0.481532147742818,0.8356164383561644,-2.7736356570685814,218,177,134,202,1709337600,2024-03-02
0,0,1610612763,1610612751,0,2024,3,4,0.0,0.0,0.481532147742818,0.6575342465753424,-2.694590293900049,218,177,134,202,1709510400,2024-03-04
0,0,1610612763,1610612755,0,2024,3,6,0.0,0.0,0.481532147742818,0.9315068493150684,-2.4283889437493684,218,177,134,202,1709683200,2024-03-06
